"ID","Long","Lat","Archip","Island","Area","Dist","SLMP","GMMC","Elev","CC_SED_SSP3","CC_SLR_1m","LU_state_present","BI_state_present","LU_trend_SSP3","BI_trend_SSP3","CC","LU","BI","dominant_th","E"
7406,-72.991837,-41.573663,"Chiloe Archipelago","Isla Maillen",15.74,3.56,1.364,1,70,0.137730743203264,0.00248036378668871,0.5,0.0421966983409218,0.103446808510638,0.0996808912184398,0.0724199926812231,0.500468085106383,0,"LU",0.572888077787606
7410,-72.973163,-41.500204,NA,"Isla Tenglo",5.1,1.13,1.388,1,77,0.124326570223963,0.0142671854734112,0.253521126760563,0.208968820846948,0.104429127959245,0.100215610835632,0.0715846197119485,0.254971531315553,0.235245844891502,"LU",0.561801995919003
7424,-62.224155,-40.589229,NA,"Isla del Jabali",57,1.95,1.143,1,8,0.100888761649191,0.115953851532455,0.321473951715375,0.0910857374669414,0.0698737462488848,0.0985776400252178,0.112000688081847,0.288368974560004,0.119616594874043,"LU",0.519986257515894
7426,-62.17693,-40.445969,NA,NA,1.51,13.66,1.153,1,3,0.101698169701589,0.210280373831776,0,0,0.102978723404255,0.0996783836996636,0.161139044719218,0,0,"CC",0.161139044719218
7428,-62.178346,-40.490763,NA,"Isla Gama",57.56,9.97,1.136,1,4,0.100659446369108,0.542205222896333,0,0.0596132043617774,0.102978723404255,0.0996783836996636,0.332043984550784,0,0,"CC",0.332043984550784
7433,-62.113524,-40.389933,NA,NA,7.41,21.55,1.139,1,2,0.0980652482573614,0.480184331797235,0,0,0.102978723404255,0.0996783836996636,0.298669850445408,0,0,"CC",0.298669850445408
7441,-62.1669,-40.405514,NA,"Isla Flamenco",30.14,16.96,1.161,1,5,0.0983235279726805,0.107236842105263,0.192307692307692,0.0425944672460451,0.0831751227495908,0.0994843950541776,0.106173332599542,0.172504091653028,0.0735815105840237,"LU",0.352258934836594
7465,-9.942323,-40.318811,"Gough Island","Penguin Islet",72.11,2587.14,0.262,0,807,0.0809938849526167,0.0300921572315215,0,0.158115576989766,0.102978723404255,0.0996783836996636,0.0573766981423079,0,0,"CC",0.0573766981423079
7486,-62.318588,-40.284003,NA,"Isla de los Cesares",103.79,7.94,1.263,1,3,0.0966335278829654,0.245944361196169,0,0.136849992795316,0.102978723404255,0.0996783836996636,0.176943815311562,0,0,"CC",0.176943815311562
7505,-62.117369,-40.181339,NA,NA,12.7,17.36,1.188,1,2,0.0919376980728564,0.466056034482759,0,0,0.102978723404255,0.0996783836996636,0.288207567113366,0,0,"CC",0.288207567113366
7518,-62.261451,-39.999742,NA,NA,2.25,5.66,1.298,1,3,0.0916051951170886,0.165625,0,0,0.102978723404255,0.0996783836996636,0.132861149502971,0,0,"CC",0.132861149502971
7522,-62.290429,-39.991396,NA,NA,1.91,3.02,1.315,1,3,0.0925705262789953,0.136690647482014,0,0,0.102978723404255,0.0996783836996636,0.118414959287432,0,0,"CC",0.118414959287432
7542,-62.186975,-39.924885,NA,NA,8.29,4.84,1.263,1,2,0.0967288278954808,0.201812191103789,0,0,0.102978723404255,0.0996783836996636,0.154198471683997,0,0,"CC",0.154198471683997
7555,-62.146796,-39.917717,NA,"Islote del Noroeste",33.97,3.77,1.244,1,3,0.0968078065357482,0.185534591194969,0,0.0232338231766458,0.102978723404255,0.0996783836996636,0.145831773361027,0,0,"CC",0.145831773361027
7567,-62.115718,-39.398707,NA,NA,4.24,0.78,1.366,1,3,0.110236791601168,0.404761904761905,0,0,0.102978723404255,0.0996783836996636,0.266000337791541,0,0,"CC",0.266000337791541
7572,-62.200468,-39.321216,NA,NA,1.04,1.46,1.44,1,2,0.111763373951251,0.194805194805195,0,0,0.102978723404255,0.0996783836996636,0.158344755863213,0,0,"CC",0.158344755863213
7574,-62.186708,-39.323824,NA,NA,1.59,0.42,1.432,1,2,0.110542049266241,0.226086956521739,0,0,0.102978723404255,0.0996783836996636,0.173871176533824,0,0,"CC",0.173871176533824
7583,-62.008405,-39.25291,NA,"Isla Ariadna",15.78,8.18,1.398,1,4,0.113349205282795,0.186257562662057,0,0.00731414861846622,0.102978723404255,0.0996783836996636,0.154748938280374,0,0,"CC",0.154748938280374
7585,-62.143956,-39.233655,NA,NA,1.08,5.86,1.455,1,4,0.115940271131191,0.181818181818182,0,0,0.102978723404255,0.0996783836996636,0.153794270983904,0,0,"CC",0.153794270983904
7589,-62.109746,-39.227023,NA,"Isla Wood",31.46,7.21,1.443,1,6,0.114312010232306,0.0763293310463122,0.380510440835267,0.0413227780166719,0.0637942439650491,0.0997358420233334,0.0984675525108397,0.341325961396061,0.0725944891074804,"LU",0.512388003014381
7597,-61.960968,-39.144237,NA,"Isla Trinidad",212.03,20.31,1.429,1,5,0.117862604754754,0.240497358587811,0.000698080279232112,0.124054708265517,0.102906835988266,0.099681546738726,0.185095364266482,0.000626192863243114,0.15258000286392,"CC",0.338301559993645
7601,-62.011941,-39.064173,NA,NA,1.78,13.15,1.487,1,4,0.125073789047693,0.269230769230769,0,0,0.102978723404255,0.0996783836996636,0.203660992611273,0,0,"CC",0.203660992611273
7619,-62.028308,-39.027065,NA,"Isla Bermejo",78.41,9.56,1.507,1,4,0.123208226197232,0.284876702879807,0,0.17594445064044,0.102978723404255,0.0996783836996636,0.210778648079531,0,0,"CC",0.210778648079531
7640,-62.131339,-38.967965,NA,NA,14.8,6.92,1.566,1,4,0.123251789859923,0.11218836565097,0,0,0.102978723404255,0.0996783836996636,0.121606445487851,0,0,"CC",0.121606445487851
7678,-62.29709,-38.877109,NA,NA,5.77,1.85,1.645,1,4,0.12475460421167,0.0383233532934132,0,0,0.102978723404255,0.0996783836996636,0.0842308768722098,0,0,"CC",0.0842308768722098
7710,-62.269644,-38.813343,NA,"Isla de la Punta",2.71,1.91,1.66,1,4,0.120522892423096,0.125964010282776,0,0,0.102978723404255,0.0996783836996636,0.127312165727753,0,0,"CC",0.127312165727753
7713,-62.347608,-38.736647,NA,NA,2.15,1.11,1.7,1,4,0.114002984250406,0.262237762237762,0,0,0.102978723404255,0.0996783836996636,0.194330910667467,0,0,"CC",0.194330910667467
7717,-73.913227,-38.370407,NA,"Isla Mocha",51.76,33.47,0.904,1,347,0.169927086167142,0,0.287373004354136,0.0934121691977323,0.113291541858382,0.103338085744971,0.087768498521646,0.297685822808264,0.126472711816139,"LU",0.511927033146048
7725,-12.48388,-37.424535,"Tristan da Cunha Islands",NA,3.46,2794.65,0.269,0,99,0.072176164587346,0.0556701030927835,0,0.26526571506634,0.102978723404255,0.0996783836996636,0.0660334688776128,0,0.289189884540009,"BI",0.355223353417622
7731,-12.678065,-37.300503,"Tristan da Cunha Islands",NA,14.7,2811.68,0.269,0,524,0.0729178029418885,0.0701837023080546,0,0.290055096015681,0.102978723404255,0.0996783836996636,0.0739129030884517,0,0.313172082044748,"BI",0.3870849851332
7733,-12.285103,-37.112443,"Tristan da Cunha Islands","Tristan da Cunha",98.06,2776.61,0.267,0,1962,0.0457265707914608,0.00161721276894951,0,0.239377028432958,0.102978723404255,0.0950277438815537,0.0244533869858971,0,0.259644969315295,"BI",0.284098356301192
7735,-73.522026,-37.02628,NA,"Isla Santa Maria",29.64,14.35,1.021,1,68,0.191554500529852,0.00117041198501873,0.355670103092783,0.0685674652269501,0.125803904364992,0.0998976841487772,0.0995437312595821,0.37849528405352,0.0991086162973406,"LU",0.577147631610443
7738,-73.059411,-36.625275,NA,"Isla Quiriquina",4.86,2.83,1.176,1,118,0.178118770897371,0.00441176470588235,0.129032258064516,0.139731051007594,0.109622512010981,0.100433123592868,0.0942782660822628,0.135676046671242,0.16847300209426,"BI",0.398427314847765
7746,-56.388899,-34.788274,NA,"Isla del Tigre",2.28,0.95,1.258,1,1,0.0921286131243735,0.665480427046263,0,0.0895834998169746,0.102978723404255,0.0996930588596953,0.391310234419001,0,0,"CC",0.391310234419001
7763,-58.48939,-34.30675,NA,"Isla Lucha",5.29,1.53,1.734,1,1,0.0564329619500336,0.50077519379845,0,0,0.102978723404255,0.0996783836996636,0.287801811336635,0,0,"CC",0.287801811336635
7765,-58.492329,-34.291677,NA,NA,1.53,0.83,1.736,1,1,0.0576783966621366,0.625,0,0,0.102978723404255,0.0996783836996636,0.352608046190263,0,0,"CC",0.352608046190263
7780,-58.256872,-34.209419,NA,NA,1.04,6.55,1.701,1,2,0.0547905098579997,0.420634920634921,0,0,0.102978723404255,0.0996783836996636,0.245560476169922,0,0,"CC",0.245560476169922
7783,-58.252983,-34.177514,NA,"Isla Martin Garcia",3.96,4.08,1.707,1,23,0.0570957746771736,0.358490566037736,0,0,0.102978723404255,0.0996783836996636,0.21465317833306,0,0,"CC",0.21465317833306
7799,-58.377858,-33.970372,NA,"Isla Juncalito",6.98,2.18,1.765,1,2,0.0741783919281135,0.305921052631579,0,0,0.102978723404255,0.0996783836996636,0.196323954528955,0,0,"CC",0.196323954528955
7803,-80.79197,-33.767484,"Juan Fernandez Islands","Isla Alejandro Selkirk",56.72,751.65,0.26,0,842,0.0490848461443381,0.0278763304612266,0.36908077994429,0.0928684162335172,0.0665489243169561,0.100004326971441,0.0397509724169905,0.33265098085699,0.122721458305146,"LU",0.495123411579127
7806,-78.848984,-33.647829,"Juan Fernandez Islands","Isla Robinson Crusoe",52.79,609.42,0.344,0,559,0.0544461769076043,0.005783530707794,0.0149253731343284,0.0681303527091784,0.102363925055573,0.101823775351788,0.0311090546129981,0.0143105747856463,0.100549111361849,"BI",0.145968740760494
7807,-58.268607,-33.097633,NA,"Isla Sauzal",1.25,2.07,1.928,1,2,0.105643825439501,0.668604651162791,0,0,0.102978723404255,0.0996783836996636,0.39990461677907,0,0,"CC",0.39990461677907
7808,-58.255661,-33.089074,NA,"Isla Caballo",1.63,1.06,1.929,1,2,0.107122859791902,0.310810810810811,0,0,0.102978723404255,0.0996783836996636,0.215865590223563,0,0,"CC",0.215865590223563
7812,-52.069776,-32.038022,NA,"Ilha do Terrapleno de Leste",1.15,0.54,1.21,1,1,0.0817393546292843,0.345070422535211,0,0,0.102978723404255,0.0996783836996636,0.220450159777586,0,0,"CC",0.220450159777586
7816,-52.154644,-32.0022,NA,"Ilha dos Marinheiros",40.9,4.86,1.271,1,10,0.0853418925189618,0.0598888291195983,0.332681017612524,0.0274980999561065,0.102978723404255,0.099745989561457,0.0750126578695864,0.332681017612524,0,"LU",0.407693675482111
7827,-52.102106,-31.795807,NA,"Ilha da Sarangonha",1.02,3.91,1.316,1,2,0.0888190438665464,0.433070866141732,0,0,0.102978723404255,0.0996783836996636,0.269559696621696,0,0,"CC",0.269559696621696
7848,-71.479325,-29.26145,NA,"Isla Gaviota",2.37,1.65,1.149,1,7,0.149734344427043,0.0162866449511401,0,0,0.102978723404255,0.0996783836996636,0.0857509728994509,0,0,"CC",0.0857509728994509
7849,-71.542224,-29.267562,NA,"Isla Choros",3.49,7.34,1.107,1,8,0.165325197255278,0.0111358574610245,0,0.0950431683250783,0.102978723404255,0.0996783836996636,0.091143337824095,0,0,"CC",0.091143337824095
7852,-71.577669,-29.033693,NA,"Isla Chanaral",5.72,7.16,1.066,1,100,0.167583211101744,0.00531914893617021,0,0.0948421183642314,0.102978723404255,0.0996783836996636,0.089305247760502,0,0,"CC",0.089305247760502
7896,-48.485777,-27.586056,NA,"Ilha de Santa Catarina",424.89,8.09,1.203,1,406,0.0766452923370825,0.07602023365916,0.320698551299861,0.150005380592436,0.107433845790071,0.104745842078041,0.0788527850087885,0.325153673685677,0.182585071634889,"LU",0.586591530329355
7899,-48.36564,-27.284032,NA,"Ilha do Arvoredo",3.44,13.98,1.163,1,83,0.0729540789918609,0.0115207373271889,0,0,0.102978723404255,0.0996783836996636,0.0436318185549426,0,0,"CC",0.0436318185549426
7923,-48.650283,-26.370944,NA,"Ilha do Linguado",2.35,0.43,1.402,1,0,0.0688864930024505,0.162629757785467,0,0,0.102978723404255,0.0996783836996636,0.119579721946327,0,0,"CC",0.119579721946327
7928,-48.698481,-26.337754,NA,"Ilha Comprida",1.77,1.03,1.439,1,4,0.0685035048020474,1,0,0,0.102978723404255,0.0996783836996636,0.551889344994407,0,0,"CC",0.551889344994407
7930,-48.739819,-26.304318,NA,"Ilha do Mel",3.59,1.28,1.467,1,17,0.0673518039707845,0.00446428571428571,0,0,0.102978723404255,0.0996783836996636,0.0370934999447622,0,0,"CC",0.0370934999447622
7946,-70.689143,-26.15601,NA,"Isla Pan de Azucar",1.11,1.67,1.24,1,0,0.135120151713216,1,0,0,0.102978723404255,0.0996783836996636,0.586297297298072,0,0,"CC",0.586297297298072
7961,-48.590364,-25.830051,NA,"Ilha do Veiga",2.17,0.68,1.472,1,5,0.0910028014697885,0.0373134328358209,0,0,0.102978723404255,0.0996783836996636,0.0662762098437769,0,0,"CC",0.0662762098437769
7962,-48.597852,-25.841486,NA,"Ilha do Capinzal",5.28,0.4,1.477,1,5,0.0912284054378369,0.0211161387631976,0,0,0.102978723404255,0.0996783836996636,0.0580267230141567,0,0,"CC",0.0580267230141567
7967,-48.305587,-25.556934,NA,NA,3.89,4.62,1.392,1,9,0.107312325721582,0.0081799591002045,0.0408163265306122,0.101838214175363,0.102978723404255,0.0996604565384326,0.0596525525052081,0.0408163265306122,0,"CC",0.10046887903582
7970,-48.428982,-25.523232,NA,"Ilha Rasa da Cotinga",8.97,3.39,1.475,1,16,0.109684763188413,0.0151650312221231,0,0,0.102978723404255,0.0996783836996636,0.0644857700047343,0,0,"CC",0.0644857700047343
7972,-48.454599,-25.526052,NA,"Ilha da Cotinga",8.53,2.13,1.486,1,1,0.109303155104046,1,0,0,0.102978723404255,0.0996783836996636,0.572962642536226,0,0,"CC",0.572962642536226
7973,-48.342396,-25.510642,NA,"Ilha do Mel",22.51,4.88,1.428,1,22,0.110286283762308,0.00208405696422369,0,0.0317205668693056,0.102978723404255,0.0996783836996636,0.0580400470954498,0,0,"CC",0.0580400470954498
7975,-48.644483,-25.494614,NA,"Ilha do Teixeira",1.42,0.8,1.608,1,0,0.0954717282026242,1,0,0,0.102978723404255,0.0996783836996636,0.565818616242763,0,0,"CC",0.565818616242763
7984,-48.66952,-25.423454,NA,"Ilha das Rosas",3.16,0.96,1.644,1,7,0.0931100076368346,0.00253807106598985,0,0,0.102978723404255,0.0996783836996636,0.0494028847524039,0,0,"CC",0.0494028847524039
7995,-48.289885,-25.412317,NA,"Ilha das Pecas",111.61,3.83,1.44,1,21,0.111001993936894,0.0795503988397389,0,0.0686960009848927,0.102978723404255,0.0996683737428286,0.0984216100031375,0,0.099011123039365,"BI",0.197432733042503
7996,-48.393128,-25.342927,NA,"Ilha das Gamelas",1.47,3.41,1.524,1,0,0.112410816386107,0.0625,0,0,0.102978723404255,0.0996783836996636,0.0903426291574484,0,0,"CC",0.0903426291574484
7997,-48.271037,-25.332749,NA,NA,1.33,0.58,1.46,1,2,0.107573317664936,0.204968944099379,0,0,0.102978723404255,0.0996783836996636,0.16143020902878,0,0,"CC",0.16143020902878
7999,-48.413391,-25.349846,NA,"Ilha Rasa",10.61,2.13,1.53,1,9,0.110352931365822,1,0,0,0.102978723404255,0.0996783836996636,0.573504859132521,0,0,"CC",0.573504859132521
8004,-48.167024,-25.29362,NA,"Ilha Mimosa",1.22,0.47,1.419,1,4,0.10668922133299,0.00680272108843537,0,0,0.102978723404255,0.0996783836996636,0.0586193620176352,0,0,"CC",0.0586193620176352
8009,-48.078385,-25.285583,NA,"Ilha do Cardoso",2.08,0.94,1.376,1,5,0.0967669190980653,0.0418250950570342,0,0,0.102978723404255,0.0996783836996636,0.0715837201934902,0,0,"CC",0.0715837201934902
8011,-48.342413,-25.266927,NA,"Ilha Sambaqui",1.2,0.79,1.526,1,0,0.107100891944917,0.216783216783217,0,0,0.102978723404255,0.0996783836996636,0.167288350311197,0,0,"CC",0.167288350311197
8017,-47.857872,-25.121597,NA,"Ilha de Bom Abrigo",1.25,4.01,1.345,1,5,0.0884378888202689,0.0136054421768707,0,0,0.102978723404255,0.0996783836996636,0.0527060761634957,0,0,"CC",0.0527060761634957
8026,-47.868484,-24.902869,NA,NA,1.68,0.7,1.47,1,6,0.0897111718737698,0.00490196078431373,0,0,0.102978723404255,0.0996783836996636,0.0488683280643167,0,0,"CC",0.0488683280643167
8027,-47.925343,-24.989753,NA,"Ilha de Cananeia",81.44,2.51,1.453,1,21,0.0923257777013304,0.0150724637681159,0.0429319371727749,0.143080341075913,0.103194385652222,0.10859648654081,0.0554719239307546,0.0431475994207419,0.179610783993847,"BI",0.278230307345343
8034,-47.717776,-24.859908,NA,"Ilha Comprida",186.67,3.21,1.411,1,19,0.0896894920510008,0.0186461460403366,0.109404096834264,0.0993108109864487,0.0918562542097548,0.0909534495913743,0.0559560956768747,0.0982816276397639,0.120197912207747,"BI",0.274435635524386
8040,-45.692946,-24.101664,NA,"Ilha de Alcatrazes",2.12,33.57,1.121,1,3,0.0948708736847291,0.0120967741935484,0,0,0.102978723404255,0.0996783836996636,0.0552495194052467,0,0,"CC",0.0552495194052467
8052,-46.357887,-23.951857,NA,"Ilha de Sao Vicente",59.79,3.64,1.424,1,113,0.128851292647919,0.00463514766256125,0.885507246376812,0.250684897357423,0.112231884057971,0.113426517124077,0.0689466564943408,0.894760407030527,0.288384313839762,"LU",1.25209137736463
8056,-46.23455,-23.952391,NA,"Ilha de Santo Amaro",136.22,3.38,1.394,1,281,0.13841994914946,0.00638606676342525,0.337172104926424,0.196541426607427,0.117209948135745,0.104330353652074,0.0747932944667479,0.351403329657914,0.2272038672147,"LU",0.653400491339362
8066,-45.139486,-23.804383,NA,"Ilha dos Buzios",7.5,25.57,1.136,1,254,0.131166359291199,0.0118279569892473,0,0.00652826356479245,0.102978723404255,0.0996783836996636,0.0738575392549214,0,0,"CC",0.0738575392549214
8071,-45.328985,-23.850355,NA,"Ilha de Sao Sebastiao",342.3,8.03,1.173,1,1264,0.124184736299028,0.00308528274083625,0.0252908447142135,0.0794002042570945,0.103786093264026,0.128529458762593,0.0657358325262103,0.0260982145739838,0.137288099785536,"BI",0.22912214688573
8073,-45.288,-23.59744,NA,"Ilha do Tamandua",1.19,1.35,1.319,1,57,0.135955661960202,0.0211267605633803,0,0,0.102978723404255,0.0996783836996636,0.0811341421783497,0,0,"CC",0.0811341421783497
8075,-45.155097,-23.567135,NA,"Ilha do Mar Virado",1.42,2.81,1.291,1,0,0.136576804183821,0.00574712643678161,0,0,0.102978723404255,0.0996783836996636,0.0735112804911067,0,0,"CC",0.0735112804911067
8079,-45.06379,-23.54284,NA,"Ilha dos Porcos",8.58,2.98,1.279,1,249,0.140249935008723,0.00756143667296786,0,0.024542108499353,0.102978723404255,0.0996783836996636,0.0763455812110285,0,0,"CC",0.0763455812110285
8081,-70.609107,-23.438305,NA,"Isla Santa Maria",1.32,1.14,1.182,1,0,0.123171473107152,1,0,0,0.102978723404255,0.0996783836996636,0.580125723335223,0,0,"CC",0.580125723335223
8102,-44.601719,-23.214456,NA,"Ilha do Algodao",3.56,1.72,1.34,1,81,0.120017721950004,0,0,0,0.102978723404255,0.0996783836996636,0.0619899716351231,0,0,"CC",0.0619899716351231
8113,-44.68911,-23.159479,NA,"Ilha do Joao Araujo",1.44,0.92,1.402,1,0,0.097040872131146,0.00571428571428571,0,0,0.102978723404255,0.0996783836996636,0.053073739583679,0,0,"CC",0.053073739583679
8128,-44.238735,-23.155168,NA,"Ilha Grande",183.67,10.82,1.284,1,954,0.13866409167617,0.00246443858359635,0.00475737392959087,0.10229875640712,0.102488815110229,0.0939406786346133,0.0728938480548224,0.00426746563556492,0.125978525060146,"BI",0.203139838750533
8151,-44.494266,-23.048945,NA,"Ilha Sandri",1.27,2.29,1.42,1,0,0.0955188921680171,0.0065359477124183,0,0,0.102978723404255,0.0996783836996636,0.0527120205801824,0,0,"CC",0.0527120205801824
8161,-44.364274,-23.046472,NA,"Ilha da Jiboia",6.35,2.19,1.386,1,185,0.116069804021895,0.00256739409499358,0,0,0.102978723404255,0.0996783836996636,0.0612769216632859,0,0,"CC",0.0612769216632859
8183,-44.03974,-23.004997,NA,"Ilha Guaiba",2.78,2.28,1.336,1,13,0.12033235240311,0.00586510263929619,0,0.125985462849473,0.102978723404255,0.0996783836996636,0.0651818459090759,0,0,"CC",0.0651818459090759
8189,-43.928363,-22.998694,NA,"Ilha de Jaguanum",3.15,5.22,1.317,1,93,0.118390985179263,0.0137741046831956,0,0.0870178051017123,0.102978723404255,0.0996783836996636,0.0682641699793323,0,0,"CC",0.0682641699793323
8195,-41.991908,-22.99703,NA,"Ilha do Cabo Frio",7.66,2.09,0.969,1,291,0.242538639110526,0.00840336134453781,0.0348837209302326,0.0373931476961719,0.0993864423552697,0.0995862542659188,0.129613254088847,0.0312914398812469,0.0686480971499976,"CC",0.229552791120091
8218,-43.891947,-22.94102,NA,"Ilha de Itacuruca",10.63,2.62,1.353,1,178,0.113572100023061,0.00625978090766823,0.00833333333333333,0.0802900367589694,0.104695035460993,0.100476764217916,0.0618939834816543,0.0100496453900709,0.111009705676553,"BI",0.182953334548279
8230,-41.943802,-22.869208,NA,NA,1.59,3.47,1.027,1,8,0.203730484246991,0,0,0,0.102978723404255,0.0996783836996636,0.105228184092195,0,0,"CC",0.105228184092195
8248,-43.212123,-22.805994,NA,"Ilha do Governador",36.83,3.78,1.367,1,53,0.0799627312565652,0.00937023316626716,0.745283018867925,0.114501229420384,0.11949417904456,0.102176793782884,0.0461410851720691,0.76179847450823,0.145751598821433,"LU",0.953691158501732
8253,-43.108014,-22.75984,NA,"Ilha de Paqueta",1.36,4.11,1.394,1,13,0.0823838748184471,1,0.8,0.400157122140613,0.116709219858156,0.101617746347697,0.559058650740437,0.813730496453901,0.421565216982232,"LU",1.79435436417657
8264,-41.034952,-21.606608,NA,"Ilha da Convivencia",5.21,1.12,1.184,1,11,0.147913923371957,0.017515923566879,0,0,0.102978723404255,0.0996783836996636,0.085445643799281,0,0,"CC",0.085445643799281
8275,-29.3247,-20.509676,NA,"Ilha da Trindade",11.27,1078.4,0.31,0,407,0.21547431162983,0.0160701241782323,0,0,0.102978723404255,0.0996783836996636,0.11959427970139,0,0,"CC",0.11959427970139
8293,-39.190238,-17.751609,NA,NA,1.05,1.08,1.141,1,5,0.232917838224855,0.00833333333333333,0,0,0.102978723404255,0.0996783836996636,0.124607874894194,0,0,"CC",0.124607874894194
8294,-39.29253,-17.714026,NA,"Ilha da Cassumba",1.13,0.51,1.22,1,8,0.190099822225228,0,0,0,0.102978723404255,0.0996783836996636,0.0981878542278351,0,0,"CC",0.0981878542278351
8304,-38.857408,-15.844308,NA,NA,1.68,0.78,1.231,1,0,0.238500359585108,0.0612244897959184,0,0,0.102978723404255,0.0996783836996636,0.154809928147205,0,0,"CC",0.154809928147205
8311,-76.198472,-14.278232,NA,"Isla Independencia",11.52,7.48,1.056,1,264,0.0816444416493094,0.0072992700729927,0,0.00576948265444363,0.102978723404255,0.0996757012637096,0.045940033498427,0,0.0381406856566363,"CC",0.0840807191550633
8315,-38.99046,-14.008682,NA,"Ilha do Tatu",1.08,0.66,1.387,1,0,0.216109861064761,0,0,0,0.102978723404255,0.0996783836996636,0.111622216617773,0,0,"CC",0.111622216617773
8325,-39.010977,-13.921042,NA,"Ilha Grande",4.26,2.16,1.413,1,11,0.204617286806469,0.00824742268041237,0.0434782608695652,0.227074488590385,0.0985013876040703,0.0973792812689727,0.109946073703243,0.0390009250693802,0.250017988039024,"BI",0.398964986811647
8329,-39.05916,-13.899341,NA,"Ilha das Flores",5.43,1.35,1.45,1,6,0.183043636964104,0.0219092331768388,0,0,0.102978723404255,0.0996783836996636,0.105859554740313,0,0,"CC",0.105859554740313
8331,-76.449435,-13.840567,NA,"Isla Sangayan",9.61,6.79,1.013,1,272,0.0560967656837442,0.0159857904085258,0,0.00874752905864342,0.102978723404255,0.0996783836996636,0.0372311316607758,0,0.0410243570116704,"BI",0.0782554886724462
8338,-39.085902,-13.761678,NA,"Ilha Pescaria",2.07,0.89,1.491,1,0,0.15915528050873,0.870445344129555,0,0,0.102978723404255,0.0996783836996636,0.531795742160645,0,0,"CC",0.531795742160645
8357,-39.046315,-13.430768,NA,"Ilha da Matinha",1.92,0.59,1.525,1,9,0.165789402284129,0,0,0,0.102978723404255,0.0996783836996636,0.0856313565864745,0,0,"CC",0.0856313565864745
8360,-38.802281,-13.044348,NA,"Ilha de Sao Goncalo",4.29,1.09,1.507,1,25,0.212813063880769,0.0858895705521472,0,0,0.102978723404255,0.0996783836996636,0.154281947157325,0,0,"CC",0.154281947157325
8361,-38.766554,-13.021623,NA,"Ilha Matarandiba",10.22,2.52,1.496,1,71,0.221612803734296,0.0557404326123128,0.00934579439252336,0.119745182366182,0.102016305428515,0.0971748651859449,0.1432548374914,0.00838337641678266,0.145985742455239,"BI",0.297623956363422
8369,-38.698321,-13.009898,NA,"Ilha de Itaparica",192.62,8.37,1.474,1,59,0.250354788266944,0.0340230886517099,0.167304015296367,0.0820599984466916,0.0857499694886294,0.0888950756559798,0.146883112238936,0.150075261380741,0.101517464936826,"LU",0.398475838556504
8374,-38.829524,-12.83888,NA,"Ilha do Monte Cristo",1.86,0.63,1.603,1,9,0.17168386587147,0.0418604651162791,0,0,0.102978723404255,0.0996783836996636,0.110297102841915,0,0,"CC",0.110297102841915
8379,-38.918106,-12.815562,NA,NA,1.11,0.69,1.659,1,0,0.148686116295428,0.368852459016393,0,0,0.102978723404255,0.0996783836996636,0.267312202584768,0,0,"CC",0.267312202584768
8383,-38.635676,-12.784364,NA,"Ilha dos Frades",13.65,6.45,1.52,1,71,0.226331456463282,0.0262336039975016,0.0347222222222222,0.0147247103042447,0.099403073286052,0.0996154231756062,0.13045157564738,0.0311465721040189,0.0467460008768618,"CC",0.20834414862826
8389,-38.531036,-12.766502,NA,"Ilha da Mare",16.71,3.07,1.466,1,10,0.238775638729684,0.476437079233558,0.159340659340659,0.0423969394653815,0.0865700257189619,0.098544412480825,0.369412244952373,0.142931961655366,0.0724810394577196,"CC",0.584825246065458
8392,-38.612781,-12.738851,NA,NA,3.41,1.04,1.525,1,7,0.209130074226968,0.0401002506265664,0.657894736842105,0.0352167419000562,0.0352295632698768,0.0994590945604238,0.128729161970922,0.590145576707727,0.0664195395697325,"LU",0.785294278248381
8393,-38.635653,-12.713611,NA,NA,2.63,1.14,1.549,1,3,0.185596317585195,0.025974025974026,0,0,0.102978723404255,0.0996783836996636,0.109277524876974,0,0,"CC",0.109277524876974
8394,-38.627776,-12.703743,NA,"Ilha das Fontes",1.31,0.52,1.55,1,3,0.179216395182054,0.0860927152317881,0,0,0.102978723404255,0.0996783836996636,0.137033964333575,0,0,"CC",0.137033964333575
8400,-38.712919,-12.670947,NA,NA,1.72,1.62,1.608,1,2,0.137346026857564,0.125,0,0,0.102978723404255,0.0996783836996636,0.135503511475266,0,0,"CC",0.135503511475266
8403,-38.700841,-12.633005,NA,NA,12.01,0.57,1.615,1,9,0.121064947997367,0.0777934936350778,0.0303030303030303,0,0.0998581560283688,0.0996783836996636,0.10271174086553,0.0271824629271438,0,"CC",0.129894203792673
8409,-77.221615,-12.085736,NA,"Isla San Lorenzo",15.98,5.71,1.082,1,3,0.0400887877849884,0.00422832980972516,0,0.0716912040620873,0.102978723404255,0.0996783836996636,0.0228900933796354,0,0,"CC",0.0228900933796354
8413,-37.404968,-11.496533,NA,NA,1.11,0.41,1.338,1,5,0.221834726392832,0.00819672131147541,0,0,0.102978723404255,0.0996783836996636,0.118812811030662,0,0,"CC",0.118812811030662
8438,-78.620241,-9.100425,NA,"Isla Blanca",2.45,2.21,1.179,1,3,0.0326655741653127,0.0104895104895105,0,0,0.102978723404255,0.0996783836996636,0.0222898954437598,0,0,"CC",0.0222898954437598
